u,u_name,v,v_name,score_diff,score,score_counter
265,ts-travel-service-HTTP POST /api/v1/travelservice/trips/left,90,ts-gateway-service-HTTP POST /api/v1/travelservice/trips/left,2.6561205917968254,2.6561205917968254,0.0
248,ts-train-food-service-TrainFoodController.getTrainFoodOfTrip,244,ts-train-food-service-HTTP GET /api/v1/trainfoodservice/trainfoods/{tripId},5.348053331220282,5.348053331220282,0.0
283,ts-travel2-service-Travel2Controller.getTripAllDetailInfo,278,ts-travel2-service-HTTP POST /api/v1/travel2service/trip_detail,4.302801681983139,4.302801681983139,0.0
90,ts-gateway-service-HTTP POST /api/v1/travelservice/trips/left,80,ts-gateway-service-/*,0.9605003132297227,9.954861586266558,8.994361273036835
255,ts-train-service-TrainController.retrieveByName,250,ts-train-service-HTTP GET /api/v1/trainservice/trains/byName/{name},31.704780970718158,31.704780970718158,0.0
255,ts-train-service-TrainController.retrieveByName,251,ts-train-service-HTTP POST /api/v1/trainservice/trains/byNames,20.409642018340882,20.409642018340882,0.0
23,ts-train-service-86f5f97bc9-f7687,250,ts-train-service-HTTP GET /api/v1/trainservice/trains/byName/{name},-0.1220415289714154,31.704780970718158,31.826822499689573
23,ts-train-service-86f5f97bc9-f7687,251,ts-train-service-HTTP POST /api/v1/trainservice/trains/byNames,-0.046713084555960904,20.409642018340882,20.456355102896843
2,ts-basic-service-5dc8d4f9fd-58xkn,29,ts-basic-service-HTTP POST /api/v1/trainservice/trains/byNames,-0.03440348184911102,24.42131611460334,24.45571959645245
2,ts-basic-service-5dc8d4f9fd-58xkn,18,ts-basic-service-BasicController.queryForTravels,-0.0002520546379365385,16.990699386818736,16.990951441456673
2,ts-basic-service-5dc8d4f9fd-58xkn,23,ts-basic-service-HTTP GET /api/v1/trainservice/trains/byName/{name},0.036669063667256196,11.167257956959489,11.130588893292233
2,ts-basic-service-5dc8d4f9fd-58xkn,24,ts-basic-service-HTTP POST /api/v1/basicservice/basic/travel,-0.010775755260308273,8.937591487317329,8.948367242577637
2,ts-basic-service-5dc8d4f9fd-58xkn,17,ts-basic-service-BasicController.queryForTravel,-0.004890071124261652,8.556715931527586,8.561606002651848
2,ts-basic-service-5dc8d4f9fd-58xkn,25,ts-basic-service-HTTP POST /api/v1/basicservice/basic/travels,0.0034686863786514976,6.119846062403083,6.116377376024431
26,ts-basic-service-HTTP POST /api/v1/priceservice/prices/byRouteIdsAndTrainTypes,18,ts-basic-service-BasicController.queryForTravels,0.018359979896658274,16.990699386818736,16.972339406922078
27,ts-basic-service-HTTP POST /api/v1/routeservice/routes/byIds/,18,ts-basic-service-BasicController.queryForTravels,0.007951723696798751,16.990699386818736,16.982747663121938
28,ts-basic-service-HTTP POST /api/v1/stationservice/stations/idlist,18,ts-basic-service-BasicController.queryForTravels,-0.012858787402016958,16.990699386818736,17.003558174220753
15,ts-preserve-service-b5ccf8557-cn5km,187,ts-preserve-service-HTTP POST /api/v1/basicservice/basic/travel,0.06279205489861361,10.12070773452216,10.057915679623546
86,ts-gateway-service-HTTP POST /api/v1/inside_pay_service/inside_payment,80,ts-gateway-service-/*,0.04553066713261522,9.954861586266558,9.909330919133943
84,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},80,ts-gateway-service-/*,-0.07376903096022325,9.954861586266558,10.028630617226781
81,ts-gateway-service-FilteringWebHandler.handle,80,ts-gateway-service-/*,1.32222592794397,9.954861586266558,8.632635658322588
88,ts-gateway-service-HTTP POST /api/v1/preserveservice/preserve,80,ts-gateway-service-/*,0.4941574253250369,9.954861586266558,9.460704160941521
87,ts-gateway-service-HTTP POST /api/v1/preserveotherservice/preserveOther,80,ts-gateway-service-/*,0.8338654440708737,9.954861586266558,9.120996142195684
82,ts-gateway-service-HTTP GET /api/v1/cancelservice/cancel/{orderId}/{loginId},80,ts-gateway-service-/*,0.04231850909864043,9.954861586266558,9.912543077167918
91,ts-gateway-service-HTTP POST /api/v1/users/login,80,ts-gateway-service-/*,-0.016656563694114723,9.954861586266558,9.971518149960673
83,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},80,ts-gateway-service-/*,0.013903550934672992,9.954861586266558,9.940958035331885
85,ts-gateway-service-HTTP GET /api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId},80,ts-gateway-service-/*,0.005711432615386869,9.954861586266558,9.949150153651171
9,ts-gateway-service-6f6cfc45b-m2jwn,80,ts-gateway-service-/*,0.11975047837249342,9.954861586266558,9.835111107894065
9,ts-gateway-service-6f6cfc45b-m2jwn,89,ts-gateway-service-HTTP POST /api/v1/travel2service/trips/left,-0.046116652286882776,5.417919931896395,5.464036584183278
9,ts-gateway-service-6f6cfc45b-m2jwn,90,ts-gateway-service-HTTP POST /api/v1/travelservice/trips/left,-0.08609582750222655,2.6561205917968254,2.742216419299052
14,ts-preserve-other-service-66646bdb5b-sd2p8,175,ts-preserve-other-service-HTTP POST /api/v1/basicservice/basic/travel,-0.9056807391821167,9.74184729767313,10.647528036855247
14,ts-preserve-other-service-66646bdb5b-sd2p8,180,ts-preserve-other-service-HTTP POST /api/v1/travel2service/trip_detail,-0.16710217538046113,4.172433545070497,4.339535720450958
14,ts-preserve-other-service-66646bdb5b-sd2p8,178,ts-preserve-other-service-HTTP POST /api/v1/preserveotherservice/preserveOther,-0.3083051700404078,3.239695225259548,3.548000395299956
25,ts-travel2-service-5c66d57d58-klvkm,275,ts-travel2-service-HTTP POST /api/v1/basicservice/basic/travel,0.3380160783053352,9.185668898451365,8.84765282014603
25,ts-travel2-service-5c66d57d58-klvkm,276,ts-travel2-service-HTTP POST /api/v1/basicservice/basic/travels,0.1253475951422729,8.949207635939565,8.823860040797292
25,ts-travel2-service-5c66d57d58-klvkm,279,ts-travel2-service-HTTP POST /api/v1/travel2service/trips/left,0.16415528329335505,6.5685962872765895,6.4044410039832345
25,ts-travel2-service-5c66d57d58-klvkm,284,ts-travel2-service-Travel2Controller.queryInfo,0.030782462757647622,5.120859298813467,5.090076836055819
25,ts-travel2-service-5c66d57d58-klvkm,278,ts-travel2-service-HTTP POST /api/v1/travel2service/trip_detail,0.02006317304351324,4.302801681983139,4.282738508939626
25,ts-travel2-service-5c66d57d58-klvkm,283,ts-travel2-service-Travel2Controller.getTripAllDetailInfo,-0.005378378499852232,3.561763987672222,3.567142366172074
20,ts-basic-service-HTTP GET /api/v1/priceservice/prices/{routeId}/{trainType},17,ts-basic-service-BasicController.queryForTravel,0.014844056690524354,8.556715931527586,8.541871874837062
21,ts-basic-service-HTTP GET /api/v1/routeservice/routes/{routeId},17,ts-basic-service-BasicController.queryForTravel,-0.042055942526591394,8.556715931527586,8.598771874054178
22,ts-basic-service-HTTP GET /api/v1/stationservice/stations/id/{stationNameForId},17,ts-basic-service-BasicController.queryForTravel,0.1713288280255476,8.556715931527586,8.385387103502039
24,ts-travel-service-64469b5b48-zbwtm,262,ts-travel-service-HTTP POST /api/v1/basicservice/basic/travels,-0.053834183069392694,8.51662200934543,8.570456192414822
24,ts-travel-service-64469b5b48-zbwtm,261,ts-travel-service-HTTP POST /api/v1/basicservice/basic/travel,-0.020040737703848066,7.252774132977028,7.272814870680876
24,ts-travel-service-64469b5b48-zbwtm,271,ts-travel-service-TravelController.queryInfo,-0.003919881608085873,4.658702519522494,4.66262240113058
24,ts-travel-service-64469b5b48-zbwtm,265,ts-travel-service-HTTP POST /api/v1/travelservice/trips/left,0.006035607444409674,3.7365737859454686,3.730538178501059
24,ts-travel-service-64469b5b48-zbwtm,270,ts-travel-service-TravelController.getTripAllDetailInfo,-0.0118380363109436,3.032444086739075,3.0442821230500186
22,ts-train-food-service-59bbbdd99b-dvkgz,249,ts-train-food-service-TrainFoodRepository.findByTripId,-0.03296154803309648,6.77770597956523,6.810667527598326
22,ts-train-food-service-59bbbdd99b-dvkgz,245,ts-train-food-service-SELECT TrainFood,-0.0025992323111596605,6.767119953977752,6.769719186288912
22,ts-train-food-service-59bbbdd99b-dvkgz,244,ts-train-food-service-HTTP GET /api/v1/trainfoodservice/trainfoods/{tripId},0.10230838528759989,5.348053331220282,5.245744945932682
22,ts-train-food-service-59bbbdd99b-dvkgz,248,ts-train-food-service-TrainFoodController.getTrainFoodOfTrip,-0.01452320684520192,3.5872480154308666,3.6017712222760685
246,ts-train-food-service-SELECT ts.train_food,245,ts-train-food-service-SELECT TrainFood,6.767119953977752,6.767119953977752,0.0
274,ts-travel2-service-BasicErrorController.error,279,ts-travel2-service-HTTP POST /api/v1/travel2service/trips/left,1.0758515402888182,6.5685962872765895,5.492744746987771
19,ts-basic-service-BasicErrorController.error,25,ts-basic-service-HTTP POST /api/v1/basicservice/basic/travels,-0.009203246204290139,6.119846062403083,6.129049308607373
285,ts-travel2-service-TripRepository.findAll,284,ts-travel2-service-Travel2Controller.queryInfo,0.07443261416920244,5.120859298813467,5.046426684644264
277,ts-travel2-service-HTTP POST /api/v1/seatservice/seats/left_tickets,284,ts-travel2-service-Travel2Controller.queryInfo,-0.0038846552146027946,5.120859298813467,5.1247439540280695
277,ts-travel2-service-HTTP POST /api/v1/seatservice/seats/left_tickets,283,ts-travel2-service-Travel2Controller.getTripAllDetailInfo,-0.13366846895771944,3.561763987672222,3.6954324566299412
263,ts-travel-service-HTTP POST /api/v1/seatservice/seats/left_tickets,271,ts-travel-service-TravelController.queryInfo,-0.4022652300302285,4.658702519522494,5.060967749552723
263,ts-travel-service-HTTP POST /api/v1/seatservice/seats/left_tickets,270,ts-travel-service-TravelController.getTripAllDetailInfo,-0.12388981757139117,3.032444086739075,3.156333904310466
272,ts-travel-service-TripRepository.findAll,271,ts-travel-service-TravelController.queryInfo,0.04845476272794702,4.658702519522494,4.610247756794547
258,ts-travel-service-BasicErrorController.error,265,ts-travel-service-HTTP POST /api/v1/travelservice/trips/left,0.047651988130480216,3.7365737859454686,3.6889217978149884
17,ts-route-service-b6c59fb57-4tcvp,209,ts-route-service-SELECT ts.route,3.617524487617547,3.617524487617547,0.0
17,ts-route-service-b6c59fb57-4tcvp,210,ts-route-service-SELECT ts.route_distances,3.617524487617547,3.617524487617547,0.0
17,ts-route-service-b6c59fb57-4tcvp,211,ts-route-service-SELECT ts.route_stations,3.617524487617547,3.617524487617547,0.0
17,ts-route-service-b6c59fb57-4tcvp,213,ts-route-service-Transaction.commit,3.598795475422504,3.598795475422504,0.0
247,ts-train-food-service-SELECT ts.train_food_list,248,ts-train-food-service-TrainFoodController.getTrainFoodOfTrip,0.8431262199364342,3.5872480154308666,2.7441217954944324
286,ts-travel2-service-TripRepository.findByTripId,283,ts-travel2-service-Travel2Controller.getTripAllDetailInfo,-0.10526884334910402,3.561763987672222,3.667032831021326
8,ts-food-service-f5756978c-55kmn,71,ts-food-service-HTTP GET /api/v1/trainfoodservice/trainfoods/{tripId},-0.010696136560205183,3.5338060709264107,3.544502207486616
170,ts-preserve-other-service-BasicErrorController.error,178,ts-preserve-other-service-HTTP POST /api/v1/preserveotherservice/preserveOther,0.14740690419480407,3.239695225259548,3.092288321064744
181,ts-preserve-other-service-PreserveOtherController.preserve,178,ts-preserve-other-service-HTTP POST /api/v1/preserveotherservice/preserveOther,3.239695225259548,3.239695225259548,0.0
273,ts-travel-service-TripRepository.findByTripId,270,ts-travel-service-TravelController.getTripAllDetailInfo,0.2082642809073092,3.032444086739075,2.8241798058317658
