0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.45903432,0.21983242,0.24356365,0.24767256,0.23493576,0.28860855,0.30866456,0.34927154,0.26273823,0.21623993,0.19738221,0.19295025,0.1897471,0.18739164
0.6052853,0.7898141,0.5868559,0.60329247,0.58838654,0.5922384,0.54520464,0.51109123,0.8179294,0.7809404,0.7026597,0.6673603,0.6416187,0.6365142
0.72346526,0.7595959,0.7729037,0.77658224,0.8553164,0.8141186,0.76629996,0.7239561,0.70429313,0.66780424,0.8371775,0.8017094,0.7460642,0.73165727
0.56245095,0.15582061,0.063708544,0.050328255,0.052371025,0.06299806,0.07535195,0.09292865,0.099357605,0.11715317,0.21312904,0.30596924,0.28895783,0.27952766
0.6052853,0.24810886,0.46175575,0.40624046,0.3640952,0.36962986,0.36810255,0.37123632,0.30486965,0.25109887,0.23098278,0.20827365,0.18793511,0.18433428
0.6052853,0.2792158,0.5308876,0.47002506,0.4397459,0.4047947,0.38380527,0.36837387,0.35957575,0.34270382,0.23705196,0.22165418,0.20803404,0.20573497
0.63041204,0.15563393,0.2779808,0.27765656,0.29548645,0.37310505,0.44466972,0.4364996,0.31224442,0.23008966,0.21515226,0.1905129,0.16931033,0.16859174
0.6052853,0.16711712,0.35758114,0.26791286,0.2992344,0.30239296,0.29491997,0.24901247,0.18484259,0.2017293,0.19113374,0.17305756,0.15965533,0.15747118
0.6052853,0.66283774,0.573328,0.6069212,0.62497807,0.537611,0.6295619,0.7252619,0.70614505,0.65642214,0.5639837,0.5279069,0.5024636,0.49684238
0.72346526,0.73443556,0.77912974,0.7716925,0.7989795,0.7381699,0.6829598,0.62431407,0.51541495,0.6429274,0.8218088,0.7856667,0.7337394,0.7190082
0.7645911,0.5578177,0.26186943,0.19965601,0.18700409,0.20100117,0.17588758,0.15571952,0.1978805,0.3231213,0.39538956,0.78748655,0.8211782,0.8147762
0.78915906,0.5340147,0.5463114,0.5339222,0.44665718,0.34288597,0.26659584,0.23902225,0.25395608,0.33950782,0.45883346,0.75693417,0.7979367,0.80039024
0.7551311,0.2483759,0.4546976,0.35064125,0.3415861,0.40264988,0.4949398,0.52215385,0.5048742,0.46608734,0.31717682,0.25616384,0.26181912,0.26171017
0.7551311,0.2050438,0.4269638,0.3596897,0.3569374,0.38490868,0.52425575,0.5780735,0.52856827,0.54665184,0.34162283,0.21426344,0.16351414,0.15855098
0.32365674,0.2514043,0.1812954,0.17992353,0.18831205,0.19920897,0.20989585,0.23865962,0.25295806,0.26846027,0.27930236,0.28625154,0.2857697,0.2865548
0.32365674,0.25558496,0.18545294,0.18721199,0.19585943,0.20845485,0.21741223,0.24481559,0.25768733,0.2730708,0.28311396,0.2864461,0.28784704,0.28837585
0.32365674,0.42281628,0.43524647,0.43391466,0.42349672,0.3978567,0.38529682,0.39958668,0.390872,0.3845806,0.374763,0.36634707,0.35994697,0.35859132
0.10401744,0.12616014,0.16735506,0.15670204,0.14595842,0.13492918,0.12523079,0.1280837,0.123268604,0.12454271,0.12452698,0.12564898,0.12159109,0.12153816
0.32365674,0.105145216,0.14725804,0.13284993,0.12256408,0.11369777,0.104586124,0.09517026,0.09554577,0.095985174,0.096882105,0.096217155,0.09550977,0.09541345
0.28986913,0.26786232,0.2584474,0.2572446,0.26708937,0.26707292,0.28319287,0.27703,0.27523828,0.2742827,0.2718451,0.26533008,0.26489115,0.26220942
0.10401744,0.18054819,0.23879242,0.21677303,0.19461155,0.1820221,0.17740011,0.18159246,0.1710105,0.16401625,0.16117096,0.1584897,0.156322,0.15498972
0.28986913,0.18161428,0.07873559,0.08101511,0.08401871,0.08766627,0.0903275,0.14975214,0.21074009,0.23997247,0.26221657,0.26467752,0.26997292,0.27042973
0.8111933,0.17260218,0.50169563,0.45349884,0.41972542,0.4270687,0.48587227,0.5484829,0.54351234,0.51911736,0.43078804,0.26298332,0.1960342,0.18917656
0.8111933,0.20592451,0.44116974,0.38962173,0.29973793,0.3128376,0.37726974,0.57832146,0.59557724,0.54903316,0.433043,0.30295992,0.25363767,0.2482009
0.8111933,0.14584398,0.50834846,0.4875145,0.45271683,0.46775627,0.48705292,0.5270176,0.51836205,0.49945068,0.33750916,0.23740005,0.18115401,0.17616308
0.8111933,0.22034264,0.44088173,0.3660202,0.29920292,0.2938509,0.3657303,0.5846052,0.58425236,0.55973625,0.43240166,0.3220873,0.26343536,0.26004732
0.8111933,0.19117594,0.516346,0.52433777,0.5302563,0.5148182,0.50619316,0.53570366,0.45823002,0.36602116,0.2625513,0.3230095,0.30221128,0.27941513
0.48952332,0.14101171,0.23769855,0.14687777,0.14441776,0.15360117,0.14910316,0.1489029,0.15112925,0.14962459,0.14662004,0.13838577,0.14001226,0.1376903
0.48952332,0.09596324,0.17237759,0.11110067,0.105462074,0.089175224,0.1957922,0.1145134,0.106010914,0.11394262,0.11420822,0.11399007,0.11225653,0.11341119
0.48952332,0.151829,0.20406199,0.15251732,0.16217947,0.1719327,0.16563988,0.16382551,0.16520333,0.15598798,0.14648414,0.13936925,0.1350131,0.13398004
0.48952332,0.08523822,0.2408781,0.11950922,0.12748718,0.13540316,0.14383507,0.15327954,0.10677123,0.17277575,0.08857882,0.12429452,0.12081909,0.12024069
0.48952332,0.10430789,0.10523653,0.07893658,0.08936429,0.08902407,0.17260814,0.11156297,0.1084888,0.11623478,0.118558764,0.11904764,0.11735463,0.11715984
0.48952332,0.1230247,0.49219894,0.49952316,0.43412304,0.37254524,0.37522697,0.2789688,0.20792198,0.10904813,0.115977764,0.11710286,0.10446429,0.10192251
0.32365674,0.33769226,0.32688046,0.32522154,0.3175578,0.31903267,0.32415438,0.32805395,0.3320799,0.34358072,0.34836125,0.3524859,0.34635496,0.34280825
0.32365674,0.18904543,0.1976347,0.19163132,0.18915272,0.19377232,0.19846535,0.195292,0.18873072,0.1788392,0.16724491,0.16804409,0.15696335,0.16261959
0.32365674,0.17501044,0.16399169,0.15641475,0.14084125,0.14924955,0.16173053,0.17737055,0.19013429,0.19389558,0.18006682,0.17722917,0.17517436,0.17495298
0.32365674,0.3621385,0.3461957,0.33128953,0.32941437,0.32673,0.34675002,0.37020564,0.39300323,0.4268601,0.40418482,0.3946767,0.38789773,0.3864696
0.32365674,0.22421408,0.21311712,0.22662115,0.22406054,0.22436571,0.2303977,0.23371506,0.2245264,0.21936274,0.21367311,0.20820713,0.20645857,0.20759058
0.34836853,0.37299013,0.23963642,0.23427838,0.24154097,0.7051377,0.35782576,0.4618988,0.45488358,0.42449665,0.4049225,0.38852692,0.37368274,0.39519644
0.33209333,0.47808266,0.33428955,0.35132384,0.37295485,0.40849733,0.4348731,0.47941422,0.45338678,0.5869539,0.5980656,0.54616237,0.5664971,0.56292105
0.32365674,0.55377305,0.5318767,0.530696,0.52846384,0.5270524,0.52558774,0.53425944,0.5435938,0.5497373,0.550291,0.5479975,0.5462847,0.5458125
0.29248124,0.5278362,0.5200391,0.5225948,0.53322184,0.5308087,0.5319179,0.52963436,0.5232645,0.5160432,0.5062836,0.50091463,0.49733716,0.4961186
0.32365674,0.40813124,0.39037073,0.38662863,0.38405633,0.38254452,0.36987126,0.3759669,0.39087594,0.4032271,0.4069934,0.40614033,0.4062835,0.40579093
0.29248124,0.36606586,0.3413787,0.35060728,0.36124575,0.36147296,0.3619964,0.36412144,0.36257625,0.3596846,0.35271978,0.34994435,0.34820533,0.3468547
0.0,0.11291933,0.10035229,0.10595155,0.1050117,0.10694075,0.11011529,0.113394976,0.11585784,0.11414647,0.11671138,0.11794329,0.1184268,0.118766785
0.32365674,0.10918307,0.15672135,0.14221668,0.13608336,0.12015295,0.12614298,0.1103456,0.104631424,0.10600662,0.10494995,0.10589814,0.10784221,0.10797286
0.4013189,0.14159918,0.08531535,0.08948684,0.092684865,0.09516156,0.09817135,0.12456429,0.1364826,0.14592087,0.15513098,0.16466701,0.16518128,0.17074835
0.5113916,0.12353182,0.10460758,0.098953724,0.08673906,0.09280348,0.10073447,0.106250286,0.11487055,0.12893581,0.14379287,0.14749312,0.14906204,0.14963245
0.32365674,0.28889883,0.40723228,0.36022925,0.3107865,0.2930138,0.28217208,0.26762724,0.247365,0.23448539,0.20716679,0.21099615,0.21321607,0.21385932
0.22963804,0.19792497,0.26291096,0.23263252,0.20166922,0.19399714,0.18933976,0.19493294,0.19484854,0.19838476,0.20072925,0.20069575,0.20346355,0.20404148
0.32365674,0.25214052,0.25618124,0.27976418,0.2547388,0.25727463,0.259295,0.24707079,0.24806595,0.23847818,0.23854208,0.24486399,0.24842453,0.24940395
0.46084544,0.6701931,0.6747,0.6730944,0.6699753,0.670872,0.6674315,0.6688837,0.66177094,0.65187585,0.6383854,0.6301117,0.62865686,0.6205554
0.32365674,0.28113198,0.24379611,0.24507976,0.31569004,0.3293066,0.3377385,0.31958866,0.2727859,0.25919247,0.2663734,0.2684431,0.40602207,0.4005916
0.32365674,0.23985672,0.3161025,0.3024087,0.29307222,0.26121807,0.2515893,0.2356801,0.23073673,0.2224474,0.21187687,0.20678544,0.20110393,0.19974399
0.46084544,0.5093453,0.5200975,0.52475786,0.5165956,0.5085077,0.50616264,0.5139265,0.49440217,0.4853034,0.47330785,0.4647224,0.45982623,0.45700502
0.46084544,0.2550428,0.25204134,0.24985504,0.22987556,0.23297882,0.24902129,0.248178,0.2659359,0.28141046,0.28350616,0.28185725,0.28450656,0.28564715
0.4036774,0.2830758,0.32232666,0.31493425,0.28351808,0.2744243,0.2614882,0.26275802,0.26226258,0.2707765,0.27995515,0.28149676,0.28045988,0.27990818
0.32365674,0.2480259,0.2664504,0.25964403,0.2568426,0.2500844,0.2453661,0.24875593,0.2322135,0.2271061,0.22562456,0.22297311,0.22102475,0.2203753
0.35021985,0.2891245,0.32615948,0.32683516,0.30355263,0.30589867,0.308146,0.29576302,0.2871518,0.28056812,0.24640107,0.23604941,0.23018813,0.22740579
0.32365674,0.16256762,0.14355564,0.14758587,0.15133905,0.15511274,0.16127062,0.16257429,0.158247,0.15564299,0.15335464,0.15096664,0.15161419,0.15142345
0.32365674,0.2428658,0.24689364,0.37007046,0.3571992,0.34026575,0.3311224,0.28427124,0.23910213,0.22573805,0.2314663,0.23305416,0.34601974,0.34247112
0.34836853,0.2098465,0.42485142,0.38126945,0.35731173,0.40500975,0.44629955,0.539896,0.41608763,0.2694192,0.19754863,0.18714356,0.25925255,0.2544005
0.32365674,0.24171543,0.39045,0.35141468,0.32681513,0.29836798,0.2642722,0.2802863,0.3007338,0.23953295,0.31700373,0.321599,0.3238275,0.32350802
0.32365674,0.20201206,0.2505088,0.22076559,0.19440508,0.18414068,0.19295502,0.20624208,0.19761276,0.18517256,0.18742418,0.19201946,0.19040489,0.18976068
0.6798787,0.6463678,0.5073409,0.70874715,0.7203727,0.67574286,0.6315682,0.611403,0.6691408,0.57785416,0.5715828,0.70220876,0.76736426,0.7732692
0.6798787,0.6470859,0.51400447,0.7130139,0.7261014,0.6797545,0.633543,0.6130247,0.67013097,0.5788181,0.5721519,0.702584,0.7676518,0.7735419
0.32365674,0.28951097,0.1953516,0.20410633,0.21351433,0.2281332,0.2402792,0.2757268,0.28732133,0.3047309,0.3278737,0.33256912,0.3332312,0.3326645
0.32365674,0.37244368,0.35169482,0.3456018,0.34572744,0.3474475,0.33465242,0.34229743,0.3562826,0.36983776,0.37507892,0.3751843,0.37469554,0.37399614
0.29248124,0.32603574,0.29533863,0.30623317,0.31947255,0.3201034,0.3211906,0.3241384,0.3230319,0.32115448,0.31531417,0.31222618,0.3108865,0.30952442
0.46084544,0.4618342,0.46447086,0.4603088,0.46260953,0.46600342,0.42589498,0.43442583,0.4383483,0.4413147,0.44091153,0.43955493,0.4342749,0.429986
0.46084544,0.59231234,0.47528625,0.50694275,0.5291238,0.5420383,0.55201447,0.5717524,0.59086835,0.60217106,0.6100342,0.61044514,0.6098075,0.6102165
0.32365674,0.8239068,0.82235396,0.8263333,0.82946765,0.8285545,0.8317764,0.8251101,0.82650197,0.82673824,0.827706,0.8257079,0.82493174,0.82477987
0.43067655,0.84894705,0.8361435,0.83881736,0.8456439,0.84582245,0.8466066,0.85149336,0.85645974,0.85468507,0.85944355,0.85962546,0.8584968,0.8573226
0.68446666,0.73420906,0.6941116,0.6728356,0.6528177,0.62995434,0.612128,0.6159382,0.68989134,0.78090835,0.7665684,0.7492316,0.7298839,0.725476
0.73362195,0.7889261,0.6725564,0.66497135,0.6916506,0.7275758,0.7760968,0.7904875,0.79892683,0.80115294,0.8101623,0.7863488,0.7704742,0.76647866
0.43067655,0.74256825,0.74728703,0.7601781,0.77245355,0.77426195,0.7714777,0.763824,0.7453644,0.71331525,0.6839981,0.6705258,0.6639404,0.66473246
0.5113916,0.48487365,0.12516344,0.126014,0.1297605,0.14312136,0.1573739,0.43333864,0.5141876,0.55234885,0.5632881,0.5625135,0.558758,0.55721307
0.32365674,0.14846301,0.19493437,0.17258978,0.15847993,0.14658141,0.14287066,0.1378913,0.13577342,0.13189602,0.13084245,0.12950754,0.13482499,0.13427639
0.44250703,0.43223393,0.2358855,0.311036,0.36397707,0.3955196,0.41081822,0.44386232,0.47995293,0.5274371,0.57357466,0.59537804,0.60951316,0.61172044
0.32365674,0.45480776,0.44429684,0.44502115,0.43749237,0.43361878,0.42096424,0.43384457,0.4310174,0.42465258,0.41216564,0.40137768,0.39715743,0.39253592
0.0,0.13225603,0.16979837,0.1576581,0.13594007,0.12959528,0.130517,0.13162088,0.1324954,0.12790632,0.12200785,0.12300253,0.123809814,0.12362814
0.31396365,0.138453,0.27296782,0.23321104,0.19888258,0.16078377,0.13776493,0.124349594,0.11973047,0.11423206,0.11727619,0.11786318,0.11706805,0.11693716
0.44250703,0.19085908,0.101368904,0.112957716,0.12304115,0.13298178,0.14471698,0.18194127,0.1925888,0.19494176,0.20180607,0.20169055,0.20638382,0.20503414
0.32365674,0.11702275,0.11601925,0.10854149,0.107314825,0.10938549,0.108123064,0.112261295,0.11427164,0.11299515,0.11135173,0.10960007,0.10880184,0.10916209
0.46084544,0.6165106,0.52252626,0.55396533,0.5644821,0.576336,0.58181024,0.5973171,0.610706,0.6228553,0.6284591,0.62754154,0.6249429,0.6241932
0.32365674,0.26864195,0.257298,0.24263239,0.2311225,0.22933483,0.23644495,0.24848104,0.26788354,0.2781043,0.2885356,0.28938293,0.29111767,0.29058528
0.32365674,0.09653354,0.11206007,0.10913086,0.10802841,0.10509586,0.10033369,0.098259926,0.09621787,0.0954926,0.09072089,0.08888197,0.08923507,0.08821106
0.32365674,0.08569765,0.0924108,0.09596872,0.09427023,0.09299183,0.09736395,0.08719063,0.095454454,0.09946966,0.087976456,0.09438825,0.091555595,0.09120321
0.32365674,0.46751595,0.45783496,0.4543414,0.44706392,0.4415679,0.42911124,0.44338703,0.445678,0.43536663,0.41966438,0.41224933,0.4054556,0.40215182
0.46084544,0.7043334,0.6426301,0.6637511,0.6732433,0.67634666,0.67867434,0.6876756,0.6971152,0.7051748,0.70755714,0.7054671,0.7017714,0.70155114
0.32365674,0.50647664,0.46852112,0.4750824,0.47280645,0.4729998,0.4706366,0.48338842,0.48652387,0.49582434,0.48826194,0.48719287,0.48121047,0.48785257
0.32365674,0.17497277,0.1775856,0.17140293,0.16311002,0.16754842,0.16687298,0.17026258,0.1752615,0.17735028,0.18001819,0.17834234,0.17707682,0.177809
0.5113916,0.5011749,0.13996792,0.14281821,0.14607334,0.15817857,0.16911173,0.45114183,0.5255798,0.56490505,0.5764632,0.5733354,0.5696981,0.5678723
0.32365674,0.5089748,0.47150707,0.47754145,0.47516537,0.47833633,0.4728992,0.48552847,0.4890089,0.49766207,0.49020076,0.48917603,0.48325348,0.48973703
0.5113916,0.49298298,0.1958332,0.19731927,0.20954347,0.20872581,0.21891177,0.4396124,0.51819646,0.55780756,0.5655807,0.563431,0.55776215,0.5559367
0.32365674,0.5103457,0.56315374,0.5543926,0.534889,0.5171881,0.49998426,0.49141788,0.47794223,0.46344185,0.45204687,0.44327593,0.43681931,0.4355824
0.32365674,0.29745746,0.3503858,0.31781137,0.29271108,0.2836733,0.29140317,0.3022095,0.3134048,0.31166232,0.29926538,0.2929147,0.28861773,0.28771174
0.32365674,0.23605025,0.21746337,0.1910696,0.19411778,0.20590782,0.21980345,0.23387206,0.24374747,0.25248432,0.25390446,0.25211692,0.2520244,0.2524215
0.53749335,0.21070266,0.25455332,0.2456007,0.23832583,0.24006748,0.25008416,0.23480439,0.21221519,0.19704771,0.18617511,0.18115759,0.17700219,0.17607355
0.48952332,0.6199,0.5354793,0.5551839,0.6009457,0.6423819,0.6606958,0.65452075,0.6483877,0.6350956,0.60888505,0.62625694,0.61829543,0.616364
0.36907023,0.24617386,0.32176876,0.32003784,0.3137455,0.30487537,0.30260563,0.2660675,0.24169636,0.2132678,0.1885581,0.1801691,0.17472315,0.17351961
0.53749335,0.27702808,0.4106388,0.378047,0.34633827,0.3590994,0.33127975,0.32513237,0.2939186,0.25973558,0.2283287,0.21602201,0.20430613,0.2029829
0.32365674,0.5613084,0.53520846,0.5392723,0.57648087,0.543067,0.55202484,0.5639379,0.52545977,0.5239439,0.522341,0.52899265,0.53278637,0.53381395
0.7235246,0.33766103,0.56666565,0.5506573,0.4607315,0.4062624,0.2821355,0.22739363,0.20377588,0.26800275,0.4080763,0.3922584,0.36388528,0.36033547
0.10401744,0.17442465,0.27427197,0.21411419,0.1935749,0.22686005,0.21022892,0.17678404,0.17851114,0.1742239,0.16943598,0.16637564,0.17997646,0.18054056
0.32365674,0.11123657,0.12709403,0.11029053,0.10417724,0.105998516,0.106752634,0.11221409,0.1123116,0.112712145,0.11089158,0.1101079,0.11008835,0.109666824
0.32365674,0.56208634,0.53826666,0.54039764,0.5771775,0.54392266,0.5523255,0.5453775,0.567595,0.5261862,0.5250361,0.53044486,0.5351901,0.53618574
0.53749335,0.25800896,0.39578533,0.3493271,0.32427692,0.3401556,0.3188467,0.29321384,0.27105713,0.2399435,0.21012783,0.19808626,0.18979597,0.18831158
0.7235246,0.35192394,0.58492804,0.58332443,0.48166418,0.4119439,0.307364,0.24071407,0.21582079,0.2791381,0.42403316,0.40758133,0.37810767,0.37340963
0.36907023,0.21489048,0.277709,0.2847929,0.271492,0.26427555,0.26970673,0.23697567,0.21214771,0.1827116,0.1691165,0.16187,0.15678263,0.15405512
0.10401744,0.19519615,0.24825382,0.22773647,0.21318817,0.20616627,0.19292736,0.17873049,0.22010422,0.21287346,0.17016459,0.16407776,0.16508293,0.16520357
0.48952332,0.62802863,0.5401919,0.5610738,0.60264254,0.6428628,0.6630366,0.6573279,0.6511016,0.63562036,0.61179423,0.6343622,0.6314907,0.62616205
0.57015693,0.6021366,0.5674114,0.56061983,0.5551214,0.5493851,0.5628309,0.5864923,0.62215805,0.63724256,0.61965036,0.6008854,0.59398556,0.59275985
0.57015693,0.23164272,0.43645668,0.44636726,0.47641182,0.47885323,0.48743057,0.44781017,0.37845898,0.29139233,0.20485306,0.17007923,0.16393876,0.15679121
0.7235246,0.39378285,0.6186185,0.63956976,0.5554824,0.46440363,0.3750775,0.29128957,0.2732644,0.3205421,0.47089505,0.4497229,0.40805018,0.4006064
0.5113916,0.25208044,0.1209805,0.13623786,0.1460278,0.1680665,0.18752289,0.24472547,0.27208042,0.28539038,0.29613996,0.30132627,0.30477977,0.3019352
0.7320492,0.61436784,0.17992139,0.18143535,0.18811607,0.1876005,0.1973449,0.22941077,0.42484117,0.6304474,0.69556594,0.7236583,0.73708236,0.7331469
0.76335454,0.574149,0.086140156,0.16350281,0.30917406,0.33432257,0.3495413,0.35989165,0.3928269,0.5856005,0.69235146,0.72446716,0.6795243,0.66292775
0.57015693,0.15417004,0.43857765,0.46199226,0.46078682,0.45641232,0.46085835,0.43122768,0.3067398,0.21983719,0.13435626,0.1261301,0.10342288,0.12156534
0.5113916,0.5512538,0.13178998,0.14371559,0.17203441,0.21267542,0.25553283,0.5728133,0.7041073,0.67872083,0.6469938,0.6215135,0.63399726,0.6330118
0.64596856,0.37686694,0.028199196,0.032699466,0.038699746,0.052094698,0.07166314,0.26296127,0.45404088,0.47436464,0.5035317,0.48538542,0.47290432,0.4696455
0.4036774,0.29199886,0.3028984,0.31114674,0.30583954,0.33587074,0.33915472,0.33422947,0.3265066,0.2979722,0.25757408,0.2441349,0.23661208,0.23703456
0.48952332,0.73674107,0.7183106,0.72472525,0.7363646,0.74309134,0.7481909,0.7408016,0.7377362,0.73331475,0.7254734,0.71963143,0.7181146,0.7173376
0.5,0.27954936,0.07923198,0.082072735,0.08474982,0.08926487,0.09058392,0.11039078,0.18471074,0.27635407,0.36311352,0.37500703,0.382869,0.38618648
0.66809535,0.11220622,0.25475693,0.24765491,0.24898148,0.27097702,0.25032282,0.18401575,0.15386009,0.12694097,0.11859894,0.1273892,0.12969196,0.12978852
0.33962724,0.74832225,0.725116,0.7375655,0.7365408,0.743459,0.7490711,0.7518449,0.75330496,0.7540395,0.7514396,0.74944544,0.7483475,0.74751616
0.7681991,0.55510294,0.18263316,0.19713879,0.18779325,0.15676045,0.147614,0.14237785,0.12969446,0.18618202,0.58777666,0.69784176,0.7218876,0.71519315
0.28986913,0.15889347,0.07504094,0.07716751,0.07929289,0.08311319,0.084667325,0.13629115,0.17555761,0.21866214,0.24072444,0.24137425,0.24501479,0.2457397
0.33962724,0.10278714,0.08850098,0.093352795,0.09365225,0.09141195,0.09102571,0.093978405,0.09652877,0.10045755,0.106066585,0.107647896,0.10885322,0.108968854
0.33962724,0.7489445,0.7252641,0.73813057,0.7375152,0.743819,0.74941754,0.75237155,0.7533021,0.75391316,0.7524471,0.7527282,0.7484124,0.7477348
0.66809535,0.10365677,0.28087664,0.23711109,0.23025608,0.23439789,0.22031212,0.1558795,0.13392878,0.110075474,0.10497022,0.11467719,0.11762178,0.11920178
0.7681991,0.56920946,0.18372107,0.19677591,0.19126534,0.16218138,0.15910316,0.14396095,0.13088453,0.1881845,0.5957061,0.7047601,0.7276008,0.722222
0.5,0.27501404,0.067628145,0.0708071,0.07310319,0.0771749,0.079606056,0.09897268,0.17719197,0.27265,0.3597517,0.3693328,0.38281846,0.38364553
0.28986913,0.15787387,0.06984341,0.07186711,0.073551774,0.0767864,0.07871258,0.13505125,0.17560458,0.22052479,0.24412942,0.2447046,0.24768877,0.24837637
0.48952332,0.7365601,0.7196536,0.72833157,0.7366147,0.7448416,0.74842834,0.7412405,0.7380793,0.7335992,0.7255752,0.7223873,0.7184427,0.71751904
0.544068,0.73388076,0.7188382,0.73293114,0.74033,0.74415565,0.75011945,0.7414262,0.7389159,0.740093,0.73446894,0.73629403,0.73233366,0.73102784
0.6700299,0.130229,0.27572536,0.30472803,0.289546,0.29204988,0.28186274,0.23469639,0.18138933,0.15294218,0.11200333,0.14043736,0.15497303,0.15661383
0.7681991,0.6117959,0.2062614,0.20791721,0.22274852,0.20542657,0.19695461,0.17537844,0.16388488,0.20650232,0.61952436,0.7276776,0.7515613,0.74427485
0.56681323,0.47106743,0.1092782,0.09732652,0.098680615,0.14835417,0.1873821,0.23699284,0.278589,0.3976804,0.50821924,0.5413748,0.5631293,0.56530917
0.7762057,0.7343931,0.11474776,0.117951155,0.12895179,0.13038886,0.13258922,0.14009225,0.3139906,0.6627593,0.8056065,0.8505012,0.8634995,0.8575202
0.8017788,0.79757106,0.1160171,0.20535827,0.22614527,0.29948378,0.22576082,0.21878421,0.22499955,0.4838103,0.79962903,0.86701405,0.89596933,0.8942416
0.6700299,0.07278156,0.2792263,0.22817898,0.20606327,0.19638348,0.1902852,0.17465544,0.19545937,0.19690156,0.08620012,0.089662075,0.08834565,0.08850169
0.56681323,0.41146377,0.08191207,0.09109461,0.1377663,0.16572887,0.2018483,0.41637313,0.5208523,0.5191716,0.4592699,0.4444609,0.43537912,0.4327603
0.7161625,0.5198566,0.12398076,0.10597038,0.10373759,0.102098465,0.10666108,0.15066385,0.34288657,0.33624732,0.37698603,0.52029985,0.59428287,0.5957115
0.47568914,0.49475753,0.046811104,0.053302526,0.05835843,0.06326175,0.06738019,0.076737165,0.10207713,0.2856648,0.5885,0.61466587,0.6309835,0.6309178
0.32365674,0.26867557,0.2260952,0.22528076,0.22663736,0.22997093,0.26705837,0.26210666,0.2767172,0.29193735,0.2984717,0.29656792,0.29999757,0.29678702
0.32365674,0.24831581,0.30142927,0.25961494,0.22729826,0.21630716,0.21159649,0.22690082,0.23804474,0.256783,0.23456287,0.24738622,0.25064778,0.25213623
0.32365674,0.2434876,0.19999528,0.19703484,0.20246696,0.19938421,0.21582985,0.23469591,0.24196887,0.2634375,0.2705829,0.2730844,0.27234364,0.27246618
0.32365674,0.27181673,0.34807873,0.29848313,0.272233,0.27295923,0.28671336,0.28609776,0.26588154,0.26966476,0.2730317,0.27381134,0.27395368,0.27529883
0.32365674,0.20245934,0.14141536,0.13061547,0.12667179,0.13163209,0.13943434,0.16311932,0.18733025,0.2039268,0.23533368,0.23181796,0.23029637,0.22998261
